shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
AppIe全球购,2180.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 双卡双待5G全网通 iphone<span class=H>苹果</span><span class=H>12</span>promax手机,722061921004,8,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
星辉优选数码,2950.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max<span class=H>苹果</span><span class=H>12</span>proMax国行双卡全网通5G手机,771766357397,31,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
iPhone中国大陆渠道仓,1929.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max正品国行5G全网通手机分期免息,772687316200,25,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
成都众合数码通讯,2189.0,新款Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全新品官方<span class=H>苹果</span><span class=H>12</span>原装正品国行手机mini,629924850109,10,四川 成都,0,0,1,0,1,A14,1200,20,,1,1200
曼科数码店,2918.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 原装国行5G双卡手机 <span class=H>12</span>promax免息,752983618042,50,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
浩瀚通讯城,2099.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装正品国行旗舰全网通promax5G手机,753854918662,15,浙江 杭州,0,1,1,0,0,A14,1200,20,,1,1200
AppIe全球购,3230.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max全网通5G双卡双待<span class=H>苹果</span><span class=H>12</span>promax手机,754172178743,45,广东 深圳,0,0,1,0,0,A14,1200,18,,1,1200
芯芯卓越数码专营店,2498.0,【1年换新】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>Pro Max国行5G<span class=H>苹果</span><span class=H>12</span>Pro 双卡双待<span class=H>苹果</span><span class=H>12</span>正品手机,775999724552,13,广东 深圳,0,1,1,0,0,A14,,0,6.7,1,0
睿丰城信数码,1770.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 原装国行正品<span class=H>苹果</span><span class=H>12</span>手机双卡全网通5G,772532990231,36,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
乐嘉乐数码,3118.0,Apple/<span class=H>苹果</span>iPhone13ProMax双卡双待<span class=H>12</span>promax全网通现货原装正品5G,772377840518,47,广东 广州,0,1,1,0,0,A13 仿生,1200,20,,1,1200
赛铂澎客科技,2030.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span>国行正品 双卡5G手机全网通14插卡即用,774249999304,71,北京,0,1,1,0,1,A14,1200,20,,1,1200
7号数码店,1750.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>promax<span class=H>苹果</span><span class=H>12</span>mini5G手机,704614307003,4,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
小黄鸭数码,1919.0,分期免息 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>ProMax正品手机<span class=H>12</span>mini现货,733750771225,5,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
酷动精品数码商城,1948.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max<span class=H>苹果</span><span class=H>12</span>正品国行5G<span class=H>苹果</span>手机现货速发,763011089720,2,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
易购通讯数码城,1938.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>国行双卡全网通5G手机分期免息,729381096762,17,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
长青数码精选,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡5G 6.7寸国行正品免息手机,758182552793,8,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
虎虎by电讯,2200.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>双卡5G手机<span class=H>苹果</span><span class=H>12</span>mini全网通Promax,758766182346,33,香港 香港岛,0,1,1,0,0,A14,1200,20,,1,1200
心心正品手机,1399.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini<span class=H>苹果</span><span class=H>12</span>国行双卡全网通5G<span class=H>苹果</span>迷你手机,715205217024,3,广东 深圳,0,0,1,0,1,A14,1200,18,,1,1200
香港优品数码通讯,2380.0,分期Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max正品<span class=H>12</span>国行双卡5G手机全网通14,768119691890,27,香港 香港岛,0,0,1,0,1,A14,1200,20,,1,1200
麦克的二手原装iPhone,1999.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装正品无锁单卡三网5G全网通256G手机,697985093209,10,广东 深圳,0,0,1,0,0,A14,200,20,,1,200
AppIe全球购,4699.0,国行正品Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>双卡双待5G<span class=H>苹果</span>13手机全新iphone<span class=H>12</span>,754233407144,10,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
鸿运科技II,3080.0,Apple/<span class=H>苹果</span> iPhone<span class=H>12</span>ProMax原装正品5G手机<span class=H>苹果</span>13Pro Max现货速发,773692078238,13,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
蔓蔓数码科技,2699.0,【未拆封】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装国行正品双卡全网通分期免息,772729128646,40,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
刘先生的手机铺,2094.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装全网通<span class=H>12</span>mini成都闪送5G送无线蓝牙耳机,733918727689,4,四川 成都,0,0,1,0,0,A14,1200,20,,1,1200
及时雨的到来,1160.0,Apple/<span class=H>苹果</span>iPhone11 Pro Max国行<span class=H>12</span> Pro Max手机XR<span class=H>苹果</span>XsMax双卡X,775504068722,14,广东 深圳,0,0,1,0,0,A13仿生处理器,1200,18,,1,1200
麦克的二手原装iPhone,2699.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 6.1英寸原装正品全网通5G手机256G A14,767194186490,25,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
捷通数码,1160.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 11 Pro Max国行11P双卡Xs Max手机XR全网通,763774764944,44,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
飞跃数码店,1764.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 5G全网通 迷你 <span class=H>苹果</span><span class=H>12</span>mini 分期免息送快充,759181029735,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
麦克的二手原装iPhone,2199.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装正品A14电池100%<span class=H>苹果</span><span class=H>12</span> 6.1英寸备用机,678750762329,3,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
8号数码店,2940.0,【正品国行】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro双卡5G全网通<span class=H>12</span>promax手机,771483056421,2,广东 东莞,0,1,1,0,0,A14,1200,20,,1,1200
星期五数码,2548.0,花呗分期0首付Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡5G全网通<span class=H>苹果</span><span class=H>12</span>包邮,743104203540,3,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
当当手机,1990.0,送20W快充Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机三网5G国行<span class=H>苹果</span><span class=H>12</span> iphone<span class=H>12</span>,695469131422,2,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
嘉讯数码科技,1979.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 6.7寸当天发货2023年买很划算,750994795033,53,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
嘉讯数码科技,1979.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 6.7寸当天发货 国行双卡5G,750990235872,26,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
淘乐精品在线,1399.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span><span class=H>苹果</span>国行双卡 全网通手机5G<span class=H>苹果</span><span class=H>12</span>迷你手机,693032063234,2,广东 深圳,0,0,1,0,1,A14,1200,20,,1,1200
炫和科技,4690.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
易购通讯数码城,2088.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
壹品良机旗舰店,6899.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
真品数码店,1699.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全网通5G双卡双待国行无锁便宜手机<span class=H>苹果</span>十二,744796630127,47,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
王者御机8,1398.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini 正品<span class=H>苹果</span><span class=H>12</span>迷你工作备用三网无锁手机,750798507002,44,广东 深圳,0,1,1,0,0,A14,1200,18,,1,1200
奇迹数码严选,2198.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行双卡5G 6.7寸全新正品手机,759553205762,10,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
当当手机,3250.0,送20W快充Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max<span class=H>苹果</span><span class=H>12</span>Pro max手机三网5G,739125343062,6,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
香港诚信达通讯科技,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max全网通5G双卡双待<span class=H>苹果</span><span class=H>12</span>promax手机,773752843965,21,香港 九龙,0,0,1,0,1,A14,1200,20,,1,1200
顺顺通数码,2099.0,Apple/<span class=H>苹果</span> iPhone<span class=H>12</span>Pro <span class=H>苹果</span><span class=H>12</span>国行双卡<span class=H>苹果</span>13全网通5G手机,775419956095,2,北京,0,0,1,0,0,A14,1200,20,,1,1200
新竹数码店,1600.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max正品<span class=H>12</span>国行双卡5G手机全网通14分期,775792844461,53,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
八方数码通讯店,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>苹果</span><span class=H>12</span>Pro 全网通国行双卡5G手机,759568933295,16,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
阿美优品数码,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>原装正品国行双卡 iP<span class=H>12</span>全网通5G手机,761875098555,12,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
商城酷吧,1695.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> ProMas 国行正品无锁 5G全网通 <span class=H>苹果</span><span class=H>12</span>手机,772489452246,64,上海,0,1,1,0,0,A14,1200,20,,1,1200
一诺数码精选,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro <span class=H>苹果</span><span class=H>12</span>pro 全网通双卡5G手机国行正品,758565376480,11,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
欧佰派数码专营店,2498.0,【1年换新】Apple/<span class=H>苹果</span> iPhone<span class=H>12</span>Pro Max国行正品5G<span class=H>苹果</span>手机<span class=H>12</span>Pro双卡双待<span class=H>苹果</span><span class=H>12</span>全网通官方旗舰店,776022901726,17,广东 深圳,0,1,1,0,0,A14,,0,6.7,1,0
天音数码科技,3000.0,三期免息Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>全网通5G手机,748183949992,4,广东 深圳,0,0,1,0,0,A14,1200,18,,1,1200
香港优品数码通讯,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双待5G全网通<span class=H>苹果</span><span class=H>12</span>promax手机,745031153097,68,香港 香港岛,0,0,1,0,1,A14,1200,20,,1,1200
慕卿数码,2150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span> 5G手机全网通双卡双待顺丰现货包邮,758179056456,4,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
iPhone 在线商店,1749.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行正品5G<span class=H>苹果</span><span class=H>12</span>手机双卡双待原装全网通,676939338762,2,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
iPhone 在线商店,1529.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini 国行正品5G全网通单卡<span class=H>苹果</span><span class=H>12</span>迷你原装,717391846056,12,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
济南精诚数码,3199.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>全新<span class=H>苹果</span><span class=H>12</span>新款双卡5G手机iphone<span class=H>12</span>国行原封,629635680864,1,山东 济南,0,0,1,0,0,A14,1200,20,,1,1200
配配数码,1700.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini <span class=H>苹果</span><span class=H>12</span>花呗免息 现货 全网通5G手机,723444272256,18,上海,0,1,1,0,0,A14,1200,20,,1,1200
清月科技,2250.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span> Pro Max 国行双卡全网通手机,753150146628,23,广东 汕头,0,1,1,0,0,A14,1200,20,,1,1200
iPhone云选专区,3210.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行正品三网通双卡5G 6.7寸 原装,743258810465,1,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
v浩博科技v,1580.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>多版本可选<span class=H>12</span>mini，<span class=H>12</span>Pro现货支持GSX查询,714105197820,5,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
优品数码大世界,2910.0,iPhone <span class=H>12</span>Pro Max5G手机全网通 <span class=H>苹果</span>13 Pro Max现货速发原装正品,763446740897,82,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
优品大卖场,1999.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>原装正品<span class=H>苹果</span><span class=H>12</span>ProMax全网通5G双卡双待手机,768143767923,7,广东 深圳,0,1,1,0,0,A14,1200,18,,1,1200
当当手机,2650.0,送20W快充Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro<span class=H>苹果</span><span class=H>12</span>Pro max手机三网5G,732706934969,7,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
同窗数码 大学生店铺,1658.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini国行5.4英寸全网通5G正品A<span class=H>12</span>小屏手机,773774379878,2,广东 广州,0,0,1,0,1,A14,1200,20,,1,1200
南京精品数码,2828.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> ProPM双卡全网5G国行<span class=H>12</span>ProMax零售机南京发,770794779953,2,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
王者御机8,2968.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行正品双卡外版无锁<span class=H>12</span>promax手机,774766680014,5,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
手机老农民 15年老店,1990.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 国行5G双卡6.1寸 ip<span class=H>12</span> A14处理器 实体老店,742929179329,4,江苏 南京,0,0,1,0,0,A14,1200,20,,1,1200
3AAA通讯,2248.0,免息分期Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 双卡全网通5G <span class=H>苹果</span><span class=H>12</span>手机6.1寸屏,652770524960,1,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
手机老农民 15年老店,2780.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro <span class=H>苹果</span><span class=H>12</span> <span class=H>12</span>promax手机国行送鉴别教程,633596472336,6,江苏 南京,0,0,1,0,0,A14,1200,20,,1,1200
老马手机新店,1988.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 6.1英寸 国行正品 5G双卡全网通 老马手机,754154165312,0,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
老朱数码,1699.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 全新5g国行promax双卡11手机XR SE pro原装,639725300627,4,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
麦克的二手原装iPhone,1799.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini电池100%单卡配置机<span class=H>12</span>全网通5G,704187481755,6,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
朝客电子 全球购十年商家,1660.0,【<span class=H>12</span>】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini官网正品<span class=H>12</span> pro pm手机,630312017350,2,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
尤尼数码店,2928.0,国行正品现货速发Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双持原装正品,767429138223,0,广东 广州,0,0,1,0,0,A14,1200,20,,1,1200
上单数码,1750.0,Apple/<span class=H>苹果</span> iPhone 11 Pro Max国行<span class=H>苹果</span><span class=H>12</span>ProMax双卡手机分期免息,742885238488,3,广东 深圳,0,0,1,0,0,A13,1200,18,,1,1200
老马手机新店,2888.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max <span class=H>12</span>PM <span class=H>12</span>Pro 原装正品 5G 老马手机,757340553883,2,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
iPhone优购严选,2400.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡<span class=H>苹果</span><span class=H>12</span>promax5G手机<span class=H>12</span>mini分期免息,770781003521,11,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
同窗数码 大学生店铺,1898.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 6.1英寸国行原装正品全网双卡5G手机,773714145085,4,广东 广州,0,0,1,0,1,A14,1200,20,,1,1200
华强北啊鑫数码博主,1700.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini 纯原正品小屏幕屏无锁三网5G全网通25,718059717868,13,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
刘先生的手机铺,4425.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro原装6.1正品<span class=H>12</span>ProMax闪送6.7成都,714333552265,3,四川 成都,0,0,1,0,0,A14,1200,20,,1,1200
JK苹果,1950.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 原装正品全新5G全网通国行未激活JK家,640403366620,1,江苏 南京,0,0,1,0,0,A14,1200,18,,1,1200
乔依数码优选,2199.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>Pro Max手机双卡5G全网通现货速发国行正品,770608456757,11,广东 深圳,1,0,1,0,0,A14,1200,18,,1,1200
小超数码科技,1850.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行双卡5G全球购/<span class=H>12</span>promax紫色代购/<span class=H>12</span>mini,640737123913,3,山东 济宁,0,0,1,1,0,A14,1200,20,,1,1200
易购通讯数码城,1938.0,Apple/苹果 iPhone 12 原装国行正品苹果12手机双卡全网通5G,751165322565,84,广东 深圳,1,1,1,0,0,A14,1200,20,,1,1200
炫和科技,4680.0,当天发2023新款Apple/苹果 iPhone 15国行5G原封正品手机苹果15,738719420129,36,陕西 西安,1,1,1,0,1,A16 仿生芯片,4800,20,,1,4800
壹品良机旗舰店,5719.0,下单立减苹果iPhone 15 Plus 手机旗舰店正品,739129591739,7,上海,1,1,1,0,0,A16 仿生芯片,4800,0,6.7,1,4800
Sailing Digital,3599.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡正品全网通<span class=H>苹果</span><span class=H>12</span>手机,776276978184,1000,广东 深圳,0,0,1,1,0,A14,1200,18,,1,1200
上单数码,1750.0,Apple/<span class=H>苹果</span> iPhone 11 Pro Max国行<span class=H>苹果</span><span class=H>12</span>ProMax双卡手机分期免息,765502790573,28,广东 深圳,0,0,1,0,0,A13,1200,18,,1,1200
顺顺通数码,1866.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 手机<span class=H>苹果</span><span class=H>12</span> 国行双卡全网通5G 邮顺丰,738751425437,12,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
小柿子通信,1639.0,现货Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> 旗舰5G手机官网国行 promax<span class=H>苹果</span><span class=H>12</span>mini,661791535679,5,广东 深圳,1,1,1,0,1,A14,1200,20,,1,1200
水果科技iPhone店,2100.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max国行双卡全网5G手机 <span class=H>苹果</span><span class=H>12</span>pro max,741464981310,23,广东 广州,1,1,1,0,0,A14,1200,20,,1,1200
一休数码 13年老店,2758.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro 6.1寸国行双卡全网5G高刷屏全面屏手机,731663600811,35,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
AppIe全球购,4699.0,全新正品 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机 5G全网通双卡双待<span class=H>苹果</span><span class=H>12</span>手机,742796875994,2,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
海豚科技数码,1718.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> <span class=H>苹果</span><span class=H>12</span>国行双卡5G手机全网通正品现货分期,759462194204,14,广东 广州,0,1,1,0,0,A14,1200,20,,1,1200
于涵科技,2399.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini 原装国行正品5G双卡未拆封分期免息,772773699591,39,上海,0,0,1,0,0,A14,1200,20,,1,1200
威果数码,1588.0,现货速发 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机<span class=H>苹果</span>iPhone<span class=H>12</span>mini全网通5G,717861495589,5,广东 深圳,0,1,1,0,1,A14,1200,20,,1,1200
长颈鹿科技,1966.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行全网通手机 5G双卡正品保障,750719356319,7,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
鸿运科技II,2900.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max原装正品送电池险5G手机<span class=H>苹果</span> <span class=H>12</span>Pro,761473778496,11,广东 广州,0,1,1,0,0,A13 仿生,1200,20,,1,1200
小黄鸭数码,1680.0,分期免息 Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> mini<span class=H>苹果</span><span class=H>12</span>ProMax正品手机<span class=H>12</span>现货,712929750105,3,广东 深圳,1,0,1,0,0,A14,1200,20,,1,1200
香港恒信电讯,2380.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max双卡双待5G全网通<span class=H>苹果</span><span class=H>12</span>promax国行,767679594510,23,香港 九龙,0,0,1,0,0,A14,1200,20,,1,1200
商城酷吧,2680.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max<span class=H>苹果</span><span class=H>12</span>手机 国行双卡 5G全网通手机,772587850045,1,上海,0,1,1,0,0,A14,1200,20,,1,1200
8号数码店,3380.0,【国行全新正品】Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max激活全网通双卡5G,758823003698,2,广东 东莞,0,1,1,0,1,A14,1200,20,,1,1200
一休数码 13年老店,1858.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>国行全网5G双卡6.1寸原装正品ip<span class=H>12</span>处理器A14,669155049603,53,江苏 南京,0,1,1,0,1,A14,1200,20,,1,1200
慕卿数码,3150.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span> Pro Max 国行双卡5G 6.7寸高刷屏拍照手机,758182564685,17,广东 深圳,0,1,1,0,0,A14,1200,20,,1,1200
金义数码,1920.0,Apple/<span class=H>苹果</span> iPhone <span class=H>12</span>手机国行双卡5G送快充耳机现货速发<span class=H>12</span>Promax,742985519445,13,广东 深圳,0,0,1,0,0,A14,1200,20,,1,1200
