shopTitle,price,title,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size,Camera Number,Highest Pixel
同迅数码专营店,1199.0,新品【现货速发 可选好礼】红米Note 12Pro 5G<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网同款正品note12pro+ redmi系列 note11,688997215584,2,辽宁 大连,1,1,1,0,0,天玑1080,5000+800+200,67,,3,5000
中国移动手机数码店,2499.0,【顺丰包邮】MIUI/<span class=H>小米</span> Redmi K70 新款5G<span class=H>手机</span>全网通官方正品,770403406396,100,浙江 杭州,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
强盛手机企业店,4899.0,MIUI/<span class=H>小米</span> Xiaomi 14 Pro 5G<span class=H>手机</span><span class=H>小米</span>14徕卡,745169834045,33,上海,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
喵速达电器官方旗舰店,2999.0,【阿里官方自营 下单送豪礼 】Xiaomi Civi 4pro 新品<span class=H>手机</span><span class=H>小米</span>Civi4pro<span class=H>手机</span>官方旗舰店官网正品拍照<span class=H>小米</span>civi4,775698192511,1,浙江 杭州,1,1,0,0,0,高通,5000+1200,67,,2,5000
同迅数码专营店,869.0,【6000毫安大电池】红米note9 4G版智能游戏拍照<span class=H>手机</span>xiaomi<span class=H>小米</span>4G<span class=H>手机</span>官方旗舰官网同款正品Redmi 超长待机,632848426796,6,辽宁 大连,1,1,1,0,1,骁龙662,4800,18,,1,4800
三州数码旗舰店,989.0,【现货送好礼】<span class=H>小米</span>红米Note13 5G<span class=H>手机</span>红米Redmi<span class=H>小米</span>官方旗舰店正品新品学生老人红米note系列,739208759477,6,浙江 杭州,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
全国数码手机商城,2499.0,12+256新品MIUI/<span class=H>小米</span> Redmi K70旗舰<span class=H>手机</span>骁龙8gen2,767909337687,54,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
皇家机行,2848.0,MIUI/<span class=H>小米</span> Redmi K70 Pro红米<span class=H>手机</span>现货全网通全新正品5G,764075130042,4,江苏 南京,1,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
鸿威通讯商城,1388.0,MIUI/<span class=H>小米</span> Redmi K50 旗舰新品<span class=H>小米</span><span class=H>手机</span>pro官方正品红米k50至尊版,671514707011,94,上海,0,1,1,0,1,天玑8100,4800+800+200,67,,3,4800
小米领英专卖店,1909.0,选蓝牙耳机/现货速发】Redmi K60红米<span class=H>手机</span><span class=H>小米</span>k60官方旗舰官网正品智能新款红米k60pro学生<span class=H>小米</span><span class=H>手机</span>,722274229591,31,广东 深圳,0,1,1,0,0,骁龙8+,6400+800+200,67,,3,6400
布丁数码手机,2149.0,MIUI/<span class=H>小米</span> Xiaomi Civi 3 新款拍照官方正品<span class=H>小米</span>Civi系列轻薄,728295777063,28,浙江 杭州,0,0,1,0,0,天玑 8200-Ultra,5000+800+200,67,,3,5000
阿布的数码屋,2161.0,新品上市MIUI/<span class=H>小米</span> Redmi K70国行正品5G全网通红米K70e<span class=H>手机</span>,751139292409,7,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
A晓阳通讯,1868.0,新品MIUI/<span class=H>小米</span> Redmi K60骁龙8+Gen1双卡5g全网通红米k60游戏<span class=H>手机</span>,695580716153,7,天津,1,1,1,0,1,骁龙8+,6400+800+200,67,,3,6400
上海鸿鹄林数码,959.0,MIUI/<span class=H>小米</span> Redmi K40 游戏增强版全网通<span class=H>手机</span>5g游戏旗舰<span class=H>手机</span>k40,753501863685,4,广东 深圳,0,1,1,0,0,天玑1200,6400,67,,1,6400
翔泰世纪通讯,460.0,MIUI/<span class=H>小米</span> Redmi 12C智能红米<span class=H>手机</span>大声学生老年备用机老人百元机,728523238482,5,广东 深圳,0,1,1,0,0,Helio G85,5000+,10,,2,5000
百亿补贴官方频道,1008.0,<span class=H>小米</span>红米Redmi Note 12Pro智能<span class=H>手机</span>游戏<span class=H>手机</span>快充百亿补贴官方正品,733713329515,8,浙江 杭州,0,0,1,0,0,天玑1080,5000+800+200,67,,3,5000
上海鸿鹄林数码,399.0,现货MIUI/<span class=H>小米</span> REDMI 10A红米10a老人机大电量官方旗舰备用<span class=H>手机</span>9a,671585365884,5,广东 深圳,0,1,1,0,0,Helio G25,1300,10,,1,1300
华优数码,1420.0,MIUI/<span class=H>小米</span> 10S <span class=H>手机</span>5G骁龙870 <span class=H>小米</span>10S 包邮促销,766894998165,32,浙江 杭州,0,1,1,0,0,骁龙870,10000+1300++,33,,4,10000
华信优选数码,1380.0,MIUI/<span class=H>小米</span> 11 5G<span class=H>手机</span> 骁龙888 曲面屏<span class=H>手机</span> 包邮促销,741979619470,28,上海,0,1,1,0,0,骁龙888,10800,55,,1,10800
天天益诚正品手机大客户专线,115.0,MIUI/<span class=H>小米</span> Redmi 9A红米10A 5000mAh电量大屏幕游戏备用老年<span class=H>手机</span>,737128169183,100,广东 深圳,0,0,1,0,0,Helio G25,1300,10,,1,1300
鲁信数码手机店,3588.0,MIUI/<span class=H>小米</span> Xiaomi 14正品旗舰<span class=H>小米</span>澎湃OS高通骁龙8Gen3新款<span class=H>手机</span>店,744705945825,11,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
深圳市远航数码手机批发中心,115.0,MIUI/<span class=H>小米</span> Redmi 8A红米8a<span class=H>手机</span>9A大电池老人学生智能note7<span class=H>手机</span>,722437297403,40,广东 深圳,0,0,1,0,0,骁龙439,1200,18,,1,1200
翔泰世纪通讯,280.0,MIUI/<span class=H>小米</span> Redmi 9A红米9a<span class=H>手机</span>8a老人学生大电池10a智能note8<span class=H>手机</span>,670632933418,19,广东 深圳,0,1,1,0,1,Helio G25,1300,10,,1,1300
大大小小数码,330.0,MIUI/<span class=H>小米</span> Redmi 8A红米8a大电池老人<span class=H>手机</span>学生4G全网通智能<span class=H>手机</span>,774648265579,85,广东 深圳,0,1,1,0,1,骁龙439,1200,18,,1,1200
鲁信数码手机店,2808.0,MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro<span class=H>手机</span>新正品官方旗舰新款上市,751060624770,16,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
成都长庚通讯,5649.0,现货直降+分期付款MIUI/<span class=H>小米</span> Xiaomi 14 Ultra官方正品5G<span class=H>手机</span>原封,772087116835,26,四川 成都,0,0,0,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
福和数码科技,450.0,MIUI/<span class=H>小米</span> Redmi Note 9 Pro红米note9官方智能拍照5G<span class=H>手机</span>正11Pro,684712446639,6,广东 深圳,0,1,1,0,1,骁龙750G,10800,33,,1,10800
喵速达电器官方旗舰店,1349.0,【自营】<span class=H>小米</span>红米Note 11T Pro 5G<span class=H>手机</span>官方旗舰店天玑8100新款游戏<span class=H>手机</span>学生正品官网,675301564825,2,浙江 杭州,1,1,0,0,0,天玑8100,6400+800+200,67,,3,6400
成都长庚通讯,4349.0,<span class=H>小米</span>14pro现货+分期付款MIUI/<span class=H>小米</span> Xiaomi 14 Pro全新正品5G<span class=H>手机</span>,750988910707,23,四川 成都,0,0,0,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
威博优品数码,980.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780 5G<span class=H>手机</span>樱花青春轻薄<span class=H>手机</span>,768110514606,5,江苏 苏州,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
魔伐数码,3138.0,官方正品】MIUI/<span class=H>小米</span> Redmi K70 Pro<span class=H>手机</span>红米k70pro<span class=H>小米</span>官方旗舰,750631496455,10,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
华通3C数码科技,1399.0,MIUI/<span class=H>小米</span> 11 5G官方旗舰骁龙888曲面屏2K分辨率拍照游戏商务<span class=H>手机</span>,768564103345,92,广东 深圳,0,1,1,0,0,骁龙888,10800,55,,1,10800
鸿威通讯商城,2208.0,MIUI/<span class=H>小米</span> xiaomi 12新品5G<span class=H>手机</span><span class=H>小米</span>12 Pro官方旗舰官网<span class=H>小米</span>12X,666887123148,37,上海,0,1,1,0,1,骁龙8 Gen1,5000+1300+500,67,,3,5000
皇家机行,2238.0,新品MIUI/<span class=H>小米</span> Redmi K70国行正品5G全网通红米k70<span class=H>手机</span>全新,763953424342,2,江苏 南京,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
久汇数码专营店,899.0,当天发货送碎屏险Xiaomi/<span class=H>小米</span>红米Note12 5G<span class=H>手机</span>官方旗舰店新品note12Turbo官网正品note12pro+学生老年机,646291071861,4,广东 深圳,1,1,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
中宽通讯行,5668.0,MIUI/<span class=H>小米</span> Xiaomi 14 Ultra国行高通骁龙8Gen3<span class=H>手机</span>5g正品14ultra,771955030875,7,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
宇宙银河手机,2670.0,<span class=H>小米</span>civi4pro<span class=H>手机</span> MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro官方正品全网通5G,776053946344,2,广东 广州,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
简益通讯,3699.0,新品发布MIUI/<span class=H>小米</span> Xiaomi 14旗舰5G<span class=H>手机</span>官方官网新款<span class=H>小米</span>14Pro,745067448755,7,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
翔宇优品数码,975.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780 八核 樱花青春轻薄<span class=H>手机</span>,770700865877,57,北京,0,1,1,0,1,高通-骁龙780G,6400,33,,1,6400
三际数码官方旗舰店,1789.0,现货送碎屏宝 <span class=H>小米</span> Redmi K70E 红米K70E新款<span class=H>手机</span>红米<span class=H>手机</span>官方旗舰店<span class=H>小米</span><span class=H>手机</span>拍照游戏学生智能机,750720833969,6,山东 济南,1,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
喵速达电器官方旗舰店,999.0,【自营】Redmi Note 13  Note 13Pro<span class=H>手机</span>红米note<span class=H>手机</span><span class=H>小米</span>官方旗舰店note13pro,739622248354,14,浙江 杭州,1,1,0,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
苏宁易购官方旗舰店,2459.0,【现货速发】Redmi K60至尊版红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰店正品官方正品游戏电竞<span class=H>手机</span>红米K60至尊版2067,731948660813,10,广东 深圳,1,0,1,0,0,天玑9200+,5000,120,,1,5000
信息港数码专营店,1899.0,【当天发货送<span class=H>小米</span>耳机碎屏保】MIUI/<span class=H>小米</span> Redmi Note 12 Turbo 5G<span class=H>手机</span>turbo官方旗舰店xiaomi新品note12Pro,719856153540,2,广东 深圳,1,1,1,0,1,第二代骁龙7+,6400+800+200,67,,3,6400
苏宁易购官方旗舰店,759.0,MIUI/<span class=H>小米</span> Redmi 13C 5G 新款红米5G<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>旗舰店官方2023百元老人机备用机【2004】,761521891623,6,北京,1,0,1,0,0,天玑6100+,5000+8,18,,2,5000
创宇嘉汇数码专营店,769.0,新品当天发!<span class=H>小米</span>note13 12+256GB 5G<span class=H>手机</span>1亿像素游戏学生红米note13<span class=H>小米</span>官方旗舰店官网正品可选红米note12,742321857023,1,广东 深圳,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
能良数码官方旗舰店,3299.0,【顺丰现货速发/24期分期】Redmi K70 Pro红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰店红米k70pro<span class=H>小米</span>k70prok60,750879231350,13,广东 东莞,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
鲁信数码手机店,1749.0,MIUI/<span class=H>小米</span> Redmi Note 13 Pro+<span class=H>手机</span>官方<span class=H>小米</span>红米<span class=H>手机</span>note13pro+,740246233982,4,河南 郑州,1,1,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
oksj数码旗舰店,859.0,分期免息送碎屏保<span class=H>小米</span>红米Note 12 5G<span class=H>手机</span>官网官方旗舰店正品红米note12Pro<span class=H>小米</span><span class=H>手机</span>n11直降turbo学<span class=H>手机</span>,651348282113,13,广东 深圳,1,1,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
鼎诺数码科技,2839.0,现货 MIUI/<span class=H>小米</span> Redmi K70 Pro红米K70Pro冠军限量版<span class=H>手机</span>游戏旗舰,750590500703,3,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
天下和数码专营店,1868.0,【全新原封】Xiaomi/<span class=H>小米</span>11 5G全网通骁龙888 120Hz刷新哈曼卡顿音效官方官网正品2K四曲柔性屏智能游戏<span class=H>手机</span>,743486549473,4,河南 郑州,1,1,1,0,1,骁龙888,10800,55,,1,10800
天天益诚正品手机大客户专线,299.0,MIUI/<span class=H>小米</span> REDMI 9A 5000mAh电量大屏幕游戏备用学生老年智能<span class=H>手机</span>,754374715825,51,浙江 杭州,0,0,1,0,0,Helio G25,1300,10,,1,1300
淞沪电讯,2639.0,<span class=H>小米</span>civi4Pro<span class=H>手机</span>MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro徕卡影像官方正品,775337929976,10,浙江 杭州,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
苏宁易购官方旗舰店,3299.0,【至高省400 现货速发】Redmi K70 Pro 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>智能新款游戏红米新品上市K70 K60 2067,713156760949,24,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
鲁信数码手机店,1448.0,新品 MIUI/<span class=H>小米</span> Redmi Note 12 Turbo 5G<span class=H>手机</span>旗舰店红米note12T,710023942850,41,河南 郑州,1,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
君胜数码专营店,1969.0,【新品】<span class=H>小米</span>红米K60 16G运行内存电竞游戏<span class=H>手机</span>骁龙8+ Pro<span class=H>小米</span>官方旗舰店官网正品k60E无线快充至尊版NFC功能,668152545853,7,广东 深圳,1,1,1,0,1,骁龙8+,6400+800+200,67,,3,6400
启能数码专营店,1169.0,【全新】<span class=H>小米</span>Redmi Note11 Pro 全网5G 天玑920芯 一亿像素 67W快充 大电池智能<span class=H>手机</span><span class=H>小米</span>官方正品,660245796737,1,北京,1,1,1,0,0,天玑920,10800+800+200,67,,3,10800
A晓阳通讯,1724.0,新品上市MIUI/<span class=H>小米</span> Redmi Note 13 Pro+全网通5G<span class=H>手机</span> 红米note13,740407396641,12,天津,1,1,1,0,0,7200 Ultra,20000+800+200,120,,3,20000
bihee旗舰店,1599.0,【赠碎屏宝/选送好礼】Redmi红米Note 12 Turbo<span class=H>手机</span>官方旗舰店正品官网新品红米note12t<span class=H>小米</span>note12turbo,710424061492,5,上海,0,1,1,0,0,第二代骁龙7+,6400+800+200,67,,3,6400
阿布的数码屋,2906.0,MIUI/<span class=H>小米</span> Xiaomi 13官方正品骁龙8 Gen2徕卡拍照<span class=H>小米</span>13pro<span class=H>手机</span>,694093506850,14,广东 深圳,1,1,1,0,1,骁龙8 Gen2,5000+1200+1000,67,,3,5000
上海鸿鹄林数码,2759.0,MIUI/<span class=H>小米</span> Redmi K70 Pro 红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span>官方旗舰红米K70,752686426861,1,广东 深圳,0,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
壹品购数码店,1678.0,现货顺丰包邮MIUI/<span class=H>小米</span> Redmi K70E学生电竞全新正品红米K70E<span class=H>手机</span>,752578088625,16,广东 深圳,0,0,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
好运来数码手机,4999.0,MIUI/<span class=H>小米</span> Xiaomi 14,763470638255,52,广东 深圳,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
正品数码通讯,2655.0,MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro 新品上市,776029377983,2,河北 石家庄,1,0,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
汇城通讯,1570.0,MIUI/<span class=H>小米</span> Redmi K50至尊版骁龙8+学生旗舰红米<span class=H>手机</span>屏下指纹正品,775466635483,6,广东 深圳,0,1,1,0,0,骁龙8+ Gen1,10800+800+200,120,,3,10800
阿布的数码屋,2877.0,新品上市MIUI/<span class=H>小米</span> Xiaomi Civi 4 Pro国行正品拍照<span class=H>手机</span>,775883535444,1,广东 深圳,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
新时代电讯,5679.0,新品MIUI/<span class=H>小米</span> Xiaomi 14 Ultra官方旗舰正品<span class=H>小米</span>5G<span class=H>手机</span><span class=H>小米</span>14U,772915168278,7,北京,1,0,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
一信通讯,4295.0,新款MIUI/<span class=H>小米</span> Xiaomi 14 Pro全网通5G旗舰<span class=H>手机</span><span class=H>小米</span>13pro国行正品,744142219283,7,河北 石家庄,1,0,1,0,1,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
鲁信数码手机店,3378.0,新品MIUI/<span class=H>小米</span> Xiaomi 12S Ultra首发徕卡相机正品旗舰全网通<span class=H>手机</span>,678402079994,39,河南 郑州,1,1,1,0,1,骁龙8+,5000+4800+4800,67,,3,5000
鲁信数码手机店,1198.0,新款MIUI/<span class=H>小米</span> 11 青春版5G<span class=H>手机</span>骁龙780G官方正品旗舰现货全网通,709456993026,20,河南 郑州,1,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
一只羊手机店,3556.0,新品MIUI/<span class=H>小米</span> Xiaomi 14 全新正品徕卡影像骁龙8gen3旗舰芯<span class=H>手机</span>,744744942972,16,河南 郑州,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,90,,3,5000
华信优选数码,980.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780 5G<span class=H>手机</span>青春轻薄<span class=H>手机</span>,756654145306,28,上海,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
CC数码手机,2305.0,MIUI/<span class=H>小米</span> Redmi K70官方正品5G<span class=H>手机</span>性能直面屏电竞游戏全网通,750674178781,1,河北 石家庄,1,0,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
惠至安数码专营店,719.0,【新品】<span class=H>小米</span>红米Note 13 12+256GB超薄5G<span class=H>小米</span><span class=H>手机</span>Pro一亿像素高清拍照<span class=H>小米</span>官方旗舰正品店官网中老年千元机,771635560342,34,广东 深圳,1,1,1,0,0,天玑6080,10000+200,33,,2,10000
鲁信数码手机店,1859.0,现货MIUI/<span class=H>小米</span> Xiaomi 12X新品5G旗舰<span class=H>手机</span>12X官方正品新骁龙870,705068170481,10,河南 郑州,1,1,1,0,0,骁龙870,5000+1300+500,67,,3,5000
鸿威通讯商城,1598.0,现货 MIUI/<span class=H>小米</span> Redmi K50 Pro+红米K50标准版官方正品5G旗舰<span class=H>手机</span>,671519595430,50,上海,0,1,1,0,1,天玑9000,10800+800+200,120,,3,10800
京华数码,4275.0,<span class=H>小米</span>14Pro新品5G<span class=H>手机</span>MIUI/<span class=H>小米</span> Xiaomi 14 Pro旗舰国行正品骁龙8,750806774121,16,河北 石家庄,0,0,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
鸿威通讯商城,1458.0,现货MIUI/<span class=H>小米</span> Redmi K40S红米k40s<span class=H>手机</span>新5G官方旗舰高通骁龙正品,670840201586,38,上海,0,1,1,0,1,骁龙870,4800+800+200,67,,3,4800
久汇数码专营店,2299.0,24期免息/保修三年】Xiaomi/<span class=H>小米</span>Redmi红米K60 5g<span class=H>手机</span>官方旗舰店官网正品k60pro至尊版游戏增强版k50电竞学生,639063423722,2,广东 深圳,1,1,1,0,0,骁龙8+,6400+800+200,67,,3,6400
上海鸿鹄林数码,779.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780G官方旗舰<span class=H>手机</span> <span class=H>小米</span>11活力版,643276280028,2,广东 深圳,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
诺悦通讯,5688.0,MIUI/<span class=H>小米</span> Xiaomi 14 Ultra全新现货正品原封<span class=H>小米</span>14ultra<span class=H>手机</span>5G,772091220513,11,江苏 南京,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000+5000,90,,4,5000
淘天下时代数码,498.0,MIUI/<span class=H>小米</span> Redmi NOTE 9 5G全网通游戏红米note9 5G<span class=H>手机</span>智能大屏,711417598267,7,广东 深圳,0,1,1,0,1,联发科 天玑800U,4800+800+200,22,,3,4800
正品通讯,8999.0,【12+256】MIUI/<span class=H>小米</span> Xiaomi MIX Fold 3,760282735808,60,北京,0,0,1,0,0,第二代骁龙8领先版,5000+1200+1000+1000,67,,4,5000
小米领英专卖店,4359.0,新品上市/选充电宝】Xiaomi/<span class=H>小米</span>14 Pro<span class=H>手机</span><span class=H>小米</span>官方旗舰<span class=H>小米</span>14pro学生智能游戏13骁龙8Gen3官网正品13Pro,745220009864,10,广东 深圳,0,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
真酷数码通讯,2178.0,MIUI/<span class=H>小米</span> Redmi K70原装正品现货速发学生拍照游戏全网通<span class=H>手机</span>k70,772974658504,3,广东 深圳,1,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
同迅数码专营店,788.0,高性价比【现货速发】<span class=H>小米</span>红米Note 12 5G新品OLED屏幕智能5G<span class=H>手机</span>官网官方旗舰店官网同款正品note12 13,717543201860,3,辽宁 大连,1,1,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
星恒盛数码专营店,2999.0,【24期分期+送碎屏险】红米Redmi K70 Pro<span class=H>手机</span><span class=H>小米</span>官方旗舰店官网正品红米k70学生智能拍照<span class=H>小米</span><span class=H>手机</span>k70pro,770218649399,5,广东 深圳,1,1,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
华宏优品数码,980.0,MIUI/<span class=H>小米</span> 11 青春版全网通5G骁龙780G<span class=H>手机</span><span class=H>小米</span>10青春轻薄机,736182193619,100,北京,0,1,1,0,0,高通-骁龙780G,6400,33,,1,6400
福和数码科技,1080.0,MIUI/<span class=H>小米</span> Redmi Note 12T Pro新品5G<span class=H>手机</span>官网旗舰红米note12tpro,746519229122,7,广东 深圳,0,1,1,0,0,天玑8200-Ultra,6400+800+200,67,,3,6400
凌达数码,2193.0,现货MIUI/<span class=H>小米</span> Redmi K70红米K70<span class=H>小米</span><span class=H>手机</span>旗舰官方正品新款,757839895717,1,山东 济南,0,1,1,0,0,骁龙8 Gen2,5000+800+200,120,,3,5000
喵速达电器官方旗舰店,1999.0,Redmi红米K70E新品上市红米<span class=H>手机</span><span class=H>小米</span><span class=H>手机</span><span class=H>小米</span>官方旗舰店新款游戏学生<span class=H>小米</span><span class=H>手机</span>k70e,760247142455,100,浙江 杭州,1,1,0,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
创宇嘉汇数码专营店,919.0,新品速发!<span class=H>小米</span>Note13Pro 16+512GB<span class=H>手机</span>2亿像素拍照游戏5G旗舰 <span class=H>小米</span>官方旗舰店官网正品可选note13,742326709249,53,广东 深圳,1,1,1,0,0,第二代骁龙7s移动平台,20000+800+200,67,,3,20000
东鑫瑞数码专营店,669.0,分期免息/当天发 <span class=H>小米</span>红米Note13 12+256G 5G<span class=H>手机</span>大电池智能游戏拍照官方旗舰正品学生<span class=H>小米</span>13pro/12tpro/12r,733446561519,35,广东 深圳,0,1,1,0,0,天玑6080,10000+200,33,,2,10000
bihee旗舰店,1779.0,24期分期/送小米原装礼Redmi K70E红米手机小米k70官方旗舰店官网,750589732509,16,上海,0,1,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,2999.0,MIUI/小米 Xiaomi Civi 4 Pro 第三代骁龙8s 全等深微曲屏5g手机,775904919930,5,广东 深圳,1,0,0,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
同迅数码专营店,2999.0,新品24期免息 送原装礼Xiaomi 小米Civi 4 Pro 5G手机小米Civi4pro官,775986250040,3,辽宁 大连,1,1,1,0,0,第三代骁龙®8s移动平台,5000+1200+5000,67,,3,5000
三际数码官方旗舰店,4999.0,现货送碎屏宝 MIUI/<span class=H>小米</span> Xiaomi 14 Pro <span class=H>小米</span>14Pro<span class=H>手机</span>新品新款上市旗舰<span class=H>手机</span>官网旗舰店官网骁龙8gen3澎湃Os,743774497761,0,山东 济南,1,1,1,0,0,骁龙8 Gen 3,5000+5000+5000,120,,3,5000
上海鸿鹄林数码,299.0,MIUI/<span class=H>小米</span> REDMI 9A红米新9a<span class=H>手机</span>9pro新品<span class=H>小米</span><span class=H>手机</span>官网旗舰8a,756545883122,3,广东 深圳,0,1,1,0,0,Helio G25,1300,10,,1,1300
淘百优选,4399.0,MIUI/<span class=H>小米</span> Redmi K70 Pro <span class=H>手机</span><span class=H>小米</span>官方5G<span class=H>手机</span>正品 24GB+1TB,769678588469,200,北京,0,0,1,0,0,骁龙8 Gen 3,5000+1200+5000,120,,3,5000
强盛手机企业店,1030.0,MIUI/<span class=H>小米</span> Redmi Note 12 5G<span class=H>手机</span>,744888567664,88,上海,1,0,1,0,0,骁龙4 Gen 1,4800+200,33,,2,4800
东信通讯数码城,188.0,MIUI/<span class=H>小米</span> Redmi 6全网通9A红米8A<span class=H>小米</span>5支持NFC功能公交卡门禁卡,669592549126,24,广东 深圳,0,1,1,0,0,Helio P22,1200+500,10,,2,1200
帝国数码城,1671.0,现货红米k70eMIUI/<span class=H>小米</span> Redmi K70E<span class=H>手机</span>新品官网正品旗舰游戏学生,752494103713,5,四川 成都,1,0,1,0,0,天玑8300-Ultra,6400+800+200,90,,3,6400
叮当数码手机,838.0,MIUI/<span class=H>小米</span> Redmi Note 11 5G红米note11pro 官方正品行货老人机,658775635122,62,广东 深圳,1,0,1,0,1,天玑810,5000+800+1600,33,,3,5000
